COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,ELV_PM,Emission limit value PM,2012,2012,,,0,Units,,,4.0,,
ITA,Italy,ELV_PM,Emission limit value PM,2013,2013,,,0,Units,,,6.0,,
ITA,Italy,ELV_PM,Emission limit value PM,2014,2014,,,0,Units,,,6.0,,
ITA,Italy,ELV_PM,Emission limit value PM,2015,2015,,,0,Units,,,6.0,,
ITA,Italy,ELV_PM,Emission limit value PM,2016,2016,,,0,Units,,,6.0,,
ITA,Italy,ELV_PM,Emission limit value PM,2017,2017,,,0,Units,,,6.0,,
ITA,Italy,ELV_PM,Emission limit value PM,2018,2018,,,0,Units,,,6.0,,
ITA,Italy,ELV_PM,Emission limit value PM,2019,2019,,,0,Units,,,6.0,,
ITA,Italy,ELV_PM,Emission limit value PM,2020,2020,,,0,Units,,,6.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,1990,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1991,1991,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1992,1992,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1993,1993,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1994,1994,,,0,Units,,,1.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1995,1995,,,0,Units,,,1.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1996,1996,,,0,Units,,,1.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1997,1997,,,0,Units,,,1.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1998,1998,,,0,Units,,,1.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),1999,1999,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2000,2000,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2001,2001,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2002,2002,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2003,2003,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2004,2004,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2005,2005,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2006,2006,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2007,2007,,,0,Units,,,3.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2008,2008,,,0,Units,,,2.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2009,2009,,,0,Units,,,3.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2010,2010,,,0,Units,,,3.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2011,2011,,,0,Units,,,3.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2012,2012,,,0,Units,,,4.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2013,2013,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2014,2014,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2015,2015,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2016,2016,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2017,2017,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2018,2018,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2019,2019,,,0,Units,,,0.0,,
ESP,Spain,FIT_SOLAR,Solar Energy support (Auctions & FITs),2020,2020,,,0,Units,,,0.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1990,1990,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1991,1991,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1992,1992,,,0,Units,,,6.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1993,1993,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1994,1994,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1995,1995,,,0,Units,,,6.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1996,1996,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1997,1997,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1998,1998,,,0,Units,,,6.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,1999,1999,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2000,2000,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2001,2001,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2002,2002,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2003,2003,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2004,2004,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2005,2005,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2006,2006,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2007,2007,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2008,2008,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2009,2009,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2010,2010,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2011,2011,,,0,Units,,,3.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2012,2012,,,0,Units,,,3.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2013,2013,,,0,Units,,,3.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2014,2014,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2015,2015,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2016,2016,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2017,2017,,,0,Units,,,5.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2018,2018,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2019,2019,,,0,Units,,,4.0,,
PRT,Portugal,TAXDIESEL,Diesel tax,2020,2020,,,0,Units,,,5.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1990,1990,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1991,1991,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1992,1992,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1993,1993,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1994,1994,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1995,1995,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1996,1996,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1997,1997,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1998,1998,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,1999,1999,,,0,Units,,,0.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2000,2000,,,0,Units,,,1.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2001,2001,,,0,Units,,,1.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2002,2002,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2003,2003,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2004,2004,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2005,2005,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2006,2006,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2007,2007,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2008,2008,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2009,2009,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2010,2010,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2011,2011,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2012,2012,,,0,Units,,,4.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2013,2013,,,0,Units,,,6.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2014,2014,,,0,Units,,,6.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2015,2015,,,0,Units,,,6.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2016,2016,,,0,Units,,,6.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2017,2017,,,0,Units,,,6.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2018,2018,,,0,Units,,,6.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2019,2019,,,0,Units,,,6.0,,
SWE,Sweden,ELV_PM,Emission limit value PM,2020,2020,,,0,Units,,,6.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1990,1990,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1991,1991,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1992,1992,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1993,1993,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1994,1994,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1995,1995,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1996,1996,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1997,1997,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1998,1998,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),1999,1999,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2000,2000,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2001,2001,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2002,2002,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2003,2003,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2004,2004,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2005,2005,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2006,2006,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2007,2007,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2008,2008,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2009,2009,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2010,2010,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2011,2011,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2012,2012,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2013,2013,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2014,2014,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2015,2015,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2016,2016,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2017,2017,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2018,2018,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2019,2019,,,0,Units,,,0.0,,
SWE,Sweden,FIT_WIND,Wind Energy support (Auctions & FITs),2020,2020,,,0,Units,,,0.0,,
ESP,Spain,EPS_MKT,Market based policies,1990,1990,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,1991,1991,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,1992,1992,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,1993,1993,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,1994,1994,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,1995,1995,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,1996,1996,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,1997,1997,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,1998,1998,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,1999,1999,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,2000,2000,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,2001,2001,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,2002,2002,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,2003,2003,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,2004,2004,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,2005,2005,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,2006,2006,,,0,Units,,,1.17,,
ESP,Spain,EPS_MKT,Market based policies,2007,2007,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,2008,2008,,,0,Units,,,1.17,,
ESP,Spain,EPS_MKT,Market based policies,2009,2009,,,0,Units,,,1.0,,
ESP,Spain,EPS_MKT,Market based policies,2010,2010,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,2011,2011,,,0,Units,,,1.0,,
ESP,Spain,EPS_MKT,Market based policies,2012,2012,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,2013,2013,,,0,Units,,,0.67,,
ESP,Spain,EPS_MKT,Market based policies,2014,2014,,,0,Units,,,1.17,,
ESP,Spain,EPS_MKT,Market based policies,2015,2015,,,0,Units,,,1.17,,
ESP,Spain,EPS_MKT,Market based policies,2016,2016,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,2017,2017,,,0,Units,,,0.83,,
ESP,Spain,EPS_MKT,Market based policies,2018,2018,,,0,Units,,,1.33,,
ESP,Spain,EPS_MKT,Market based policies,2019,2019,,,0,Units,,,1.33,,
ESP,Spain,EPS_MKT,Market based policies,2020,2020,,,0,Units,,,1.5,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1990,1990,,,0,Units,,,1.11,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1991,1991,,,0,Units,,,1.11,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1992,1992,,,0,Units,,,1.11,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1993,1993,,,0,Units,,,0.94,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1994,1994,,,0,Units,,,1.0,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1995,1995,,,0,Units,,,1.0,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1996,1996,,,0,Units,,,1.0,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1997,1997,,,0,Units,,,1.0,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1998,1998,,,0,Units,,,1.0,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,1999,1999,,,0,Units,,,1.0,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2000,2000,,,0,Units,,,1.33,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2001,2001,,,0,Units,,,1.33,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2002,2002,,,0,Units,,,1.33,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2003,2003,,,0,Units,,,2.14,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2004,2004,,,0,Units,,,2.14,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2005,2005,,,0,Units,,,2.31,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2006,2006,,,0,Units,,,2.42,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2007,2007,,,0,Units,,,2.25,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2008,2008,,,0,Units,,,2.47,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2009,2009,,,0,Units,,,2.67,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2010,2010,,,0,Units,,,3.36,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2011,2011,,,0,Units,,,3.33,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2012,2012,,,0,Units,,,2.89,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2013,2013,,,0,Units,,,3.22,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2014,2014,,,0,Units,,,3.75,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2015,2015,,,0,Units,,,3.86,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2016,2016,,,0,Units,,,3.36,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2017,2017,,,0,Units,,,3.47,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2018,2018,,,0,Units,,,3.53,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2019,2019,,,0,Units,,,3.53,,
GBR,United Kingdom,EPS,Environmental Policy Stringency,2020,2020,,,0,Units,,,3.61,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1990,1990,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1991,1991,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1992,1992,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1993,1993,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1994,1994,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1995,1995,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1996,1996,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1997,1997,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1998,1998,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,1999,1999,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2000,2000,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2001,2001,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2002,2002,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2003,2003,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2004,2004,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2005,2005,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2006,2006,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2007,2007,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2008,2008,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2009,2009,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2010,2010,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2011,2011,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2012,2012,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2013,2013,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2014,2014,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2015,2015,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2016,2016,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2017,2017,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2018,2018,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2019,2019,,,0,Units,,,1.0,,
POL,Poland,TAXCO2,Carbon dioxides (CO2) Tax,2020,2020,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1990,1990,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1991,1991,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1992,1992,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1993,1993,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1994,1994,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1995,1995,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1996,1996,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1997,1997,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1998,1998,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,1999,1999,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2000,2000,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2001,2001,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2002,2002,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2003,2003,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2004,2004,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2005,2005,,,0,Units,,,1.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2006,2006,,,0,Units,,,3.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2007,2007,,,0,Units,,,3.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2008,2008,,,0,Units,,,3.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2009,2009,,,0,Units,,,3.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2010,2010,,,0,Units,,,3.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2011,2011,,,0,Units,,,3.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2012,2012,,,0,Units,,,4.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2013,2013,,,0,Units,,,4.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2014,2014,,,0,Units,,,4.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2015,2015,,,0,Units,,,4.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2016,2016,,,0,Units,,,6.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2017,2017,,,0,Units,,,6.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2018,2018,,,0,Units,,,6.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2019,2019,,,0,Units,,,6.0,,
USA,United States,ELV_SOX,Emission limit value SOx,2020,2020,,,0,Units,,,6.0,,
JPN,Japan,EPS,Environmental Policy Stringency,1990,1990,,,0,Units,,,1.58,,
JPN,Japan,EPS,Environmental Policy Stringency,1991,1991,,,0,Units,,,1.58,,
JPN,Japan,EPS,Environmental Policy Stringency,1992,1992,,,0,Units,,,1.58,,
JPN,Japan,EPS,Environmental Policy Stringency,1993,1993,,,0,Units,,,1.58,,
JPN,Japan,EPS,Environmental Policy Stringency,1994,1994,,,0,Units,,,1.64,,
JPN,Japan,EPS,Environmental Policy Stringency,1995,1995,,,0,Units,,,1.75,,
JPN,Japan,EPS,Environmental Policy Stringency,1996,1996,,,0,Units,,,1.94,,
JPN,Japan,EPS,Environmental Policy Stringency,1997,1997,,,0,Units,,,1.94,,
JPN,Japan,EPS,Environmental Policy Stringency,1998,1998,,,0,Units,,,2.11,,
JPN,Japan,EPS,Environmental Policy Stringency,1999,1999,,,0,Units,,,2.61,,
JPN,Japan,EPS,Environmental Policy Stringency,2000,2000,,,0,Units,,,2.69,,
JPN,Japan,EPS,Environmental Policy Stringency,2001,2001,,,0,Units,,,2.69,,
JPN,Japan,EPS,Environmental Policy Stringency,2002,2002,,,0,Units,,,2.69,,
JPN,Japan,EPS,Environmental Policy Stringency,2003,2003,,,0,Units,,,2.75,,
JPN,Japan,EPS,Environmental Policy Stringency,2004,2004,,,0,Units,,,3.03,,
JPN,Japan,EPS,Environmental Policy Stringency,2005,2005,,,0,Units,,,3.03,,
JPN,Japan,EPS,Environmental Policy Stringency,2006,2006,,,0,Units,,,2.97,,
JPN,Japan,EPS,Environmental Policy Stringency,2007,2007,,,0,Units,,,3.06,,
JPN,Japan,EPS,Environmental Policy Stringency,2008,2008,,,0,Units,,,3.0,,
JPN,Japan,EPS,Environmental Policy Stringency,2009,2009,,,0,Units,,,3.11,,
JPN,Japan,EPS,Environmental Policy Stringency,2010,2010,,,0,Units,,,3.22,,
JPN,Japan,EPS,Environmental Policy Stringency,2011,2011,,,0,Units,,,3.42,,
JPN,Japan,EPS,Environmental Policy Stringency,2012,2012,,,0,Units,,,4.06,,
JPN,Japan,EPS,Environmental Policy Stringency,2013,2013,,,0,Units,,,3.83,,
JPN,Japan,EPS,Environmental Policy Stringency,2014,2014,,,0,Units,,,3.83,,
JPN,Japan,EPS,Environmental Policy Stringency,2015,2015,,,0,Units,,,3.72,,
JPN,Japan,EPS,Environmental Policy Stringency,2016,2016,,,0,Units,,,3.94,,
JPN,Japan,EPS,Environmental Policy Stringency,2017,2017,,,0,Units,,,3.89,,
JPN,Japan,EPS,Environmental Policy Stringency,2018,2018,,,0,Units,,,3.61,,
JPN,Japan,EPS,Environmental Policy Stringency,2019,2019,,,0,Units,,,3.78,,
JPN,Japan,EPS,Environmental Policy Stringency,2020,2020,,,0,Units,,,3.78,,
